time,open,high,low,close,tick_volume,spread,real_volume
2026-05-11 02:15:00,1.17637,1.17676,1.17635,1.17669,238,1,0
2026-05-11 02:30:00,1.17668,1.17693,1.17658,1.17693,233,2,0
2026-05-11 02:45:00,1.17693,1.17699,1.17665,1.1767,582,0,0
2026-05-11 03:00:00,1.1767,1.17714,1.17655,1.17681,756,1,0
2026-05-11 03:15:00,1.17681,1.17713,1.1767,1.17705,541,2,0
2026-05-11 03:30:00,1.17706,1.17719,1.17692,1.17695,374,2,0
2026-05-11 03:45:00,1.17695,1.17704,1.1766,1.17698,741,1,0
2026-05-11 04:00:00,1.17698,1.1771099999999999,1.17646,1.17679,722,1,0
2026-05-11 04:15:00,1.17678,1.177,1.17659,1.1769,583,2,0
2026-05-11 04:30:00,1.17689,1.17695,1.17625,1.1764999999999999,727,1,0
2026-05-11 04:45:00,1.17649,1.17652,1.17607,1.17628,514,2,0
2026-05-11 05:00:00,1.17628,1.17656,1.17624,1.1763,603,0,0
2026-05-11 05:15:00,1.17636,1.17654,1.17625,1.17651,397,2,0
2026-05-11 05:30:00,1.17651,1.17662,1.17614,1.17617,358,2,0
2026-05-11 05:45:00,1.17617,1.17622,1.17588,1.17592,492,1,0
2026-05-11 06:00:00,1.17591,1.17592,1.17567,1.17588,376,1,0
2026-05-11 06:15:00,1.17588,1.17592,1.17558,1.17571,380,1,0
2026-05-11 06:30:00,1.17571,1.1759,1.17564,1.17587,239,2,0
2026-05-11 06:45:00,1.17587,1.1759,1.17551,1.17565,418,2,0
2026-05-11 07:00:00,1.17565,1.17572,1.17533,1.17541,336,0,0
2026-05-11 07:15:00,1.1754,1.17557,1.17539,1.17543,205,0,0
2026-05-11 07:30:00,1.17543,1.17547,1.17509,1.17523,265,2,0
2026-05-11 07:45:00,1.17523,1.17534,1.17498,1.17504,312,2,0
2026-05-11 08:00:00,1.17504,1.17546,1.17494,1.17539,488,0,0
2026-05-11 08:15:00,1.17539,1.17542,1.17523,1.17523,360,2,0
2026-05-11 08:30:00,1.17523,1.17532,1.17499,1.17506,411,1,0
2026-05-11 08:45:00,1.17507,1.17514,1.17475,1.175,509,0,0
2026-05-11 09:00:00,1.175,1.17581,1.175,1.17575,1122,0,0
2026-05-11 09:15:00,1.17575,1.17592,1.17545,1.1759,778,0,0
2026-05-11 09:30:00,1.1759,1.17625,1.17583,1.17618,713,0,0
2026-05-11 09:45:00,1.17618,1.17681,1.17606,1.17675,776,0,0
2026-05-11 10:00:00,1.17675,1.17689,1.17642,1.17671,1046,0,0
2026-05-11 10:15:00,1.1767,1.17746,1.17661,1.17712,1119,0,0
2026-05-11 10:30:00,1.17712,1.17721,1.1767,1.1771099999999999,889,0,0
2026-05-11 10:45:00,1.1771099999999999,1.17722,1.17682,1.1772,663,1,0
2026-05-11 11:00:00,1.1772,1.17763,1.17712,1.17757,928,1,0
2026-05-11 11:15:00,1.17757,1.17821,1.17757,1.17798,875,0,0
2026-05-11 11:30:00,1.17798,1.17812,1.17749,1.17752,823,2,0
2026-05-11 11:45:00,1.17752,1.17757,1.1770100000000001,1.17713,819,0,0
2026-05-11 12:00:00,1.17714,1.17744,1.177,1.17732,603,1,0
2026-05-11 12:15:00,1.17733,1.17737,1.17703,1.1771,742,1,0
2026-05-11 12:30:00,1.1771,1.1773,1.1769,1.17703,619,1,0
2026-05-11 12:45:00,1.17703,1.17713,1.17662,1.17673,805,1,0
2026-05-11 13:00:00,1.17672,1.17676,1.1764000000000001,1.17672,570,1,0
2026-05-11 13:15:00,1.17672,1.17686,1.17648,1.17679,590,2,0
2026-05-11 13:30:00,1.17679,1.17715,1.17666,1.17715,734,0,0
2026-05-11 13:45:00,1.17715,1.1774,1.17679,1.1769,1016,0,0
2026-05-11 14:00:00,1.1769,1.17736,1.1768399999999999,1.17725,852,1,0
2026-05-11 14:15:00,1.17732,1.17746,1.17715,1.1774,631,0,0
2026-05-11 14:30:00,1.17741,1.1774499999999999,1.17706,1.17722,712,1,0
2026-05-11 14:45:00,1.17722,1.17741,1.1763,1.17683,984,0,0
2026-05-11 15:00:00,1.17683,1.17688,1.17638,1.17668,787,0,0
2026-05-11 15:15:00,1.17668,1.1774499999999999,1.17643,1.17717,1069,0,0
2026-05-11 15:30:00,1.17716,1.17744,1.17681,1.17729,1017,0,0
2026-05-11 15:45:00,1.17729,1.17743,1.17676,1.1774,1247,0,0
2026-05-11 16:00:00,1.1774,1.17852,1.1774,1.17832,1482,0,0
2026-05-11 16:15:00,1.17832,1.17848,1.17786,1.1783299999999999,1257,0,0
2026-05-11 16:30:00,1.17834,1.17862,1.17782,1.17859,1674,0,0
2026-05-11 16:45:00,1.17859,1.17876,1.17838,1.17853,1338,1,0
2026-05-11 17:00:00,1.17853,1.1786,1.17792,1.17854,1306,0,0
2026-05-11 17:15:00,1.17854,1.17875,1.1784,1.17855,1185,0,0
2026-05-11 17:30:00,1.17855,1.17878,1.17807,1.1786699999999999,1381,0,0
2026-05-11 17:45:00,1.1786699999999999,1.17868,1.17778,1.17794,1321,0,0
2026-05-11 18:00:00,1.17794,1.17834,1.17782,1.17812,1224,0,0
2026-05-11 18:15:00,1.17812,1.17853,1.17791,1.17813,996,1,0
2026-05-11 18:30:00,1.17812,1.17827,1.17781,1.17792,1109,0,0
2026-05-11 18:45:00,1.17791,1.17816,1.17763,1.17799,1550,0,0
2026-05-11 19:00:00,1.17799,1.17803,1.17768,1.17785,882,1,0
2026-05-11 19:15:00,1.17787,1.1779600000000001,1.1775,1.17755,810,0,0
2026-05-11 19:30:00,1.17755,1.17789,1.17723,1.17754,927,1,0
2026-05-11 19:45:00,1.17754,1.17768,1.1772,1.17732,895,0,0
2026-05-11 20:00:00,1.17732,1.17749,1.17703,1.17748,813,0,0
2026-05-11 20:15:00,1.17748,1.17774,1.17739,1.1776,910,1,0
2026-05-11 20:30:00,1.1776,1.17785,1.17747,1.17769,546,0,0
2026-05-11 20:45:00,1.17769,1.17786,1.1776,1.17779,384,1,0
2026-05-11 21:00:00,1.17779,1.17801,1.1777,1.17789,606,1,0
2026-05-11 21:15:00,1.17789,1.17804,1.1777199999999999,1.17793,555,0,0
2026-05-11 21:30:00,1.17792,1.17799,1.17759,1.17759,543,1,0
2026-05-11 21:45:00,1.17759,1.17767,1.17738,1.17749,539,1,0
2026-05-11 22:00:00,1.17749,1.1777,1.17731,1.17748,835,0,0
2026-05-11 22:15:00,1.17749,1.17768,1.1773500000000001,1.17755,405,1,0
2026-05-11 22:30:00,1.17755,1.17774,1.1775,1.17764,517,1,0
2026-05-11 22:45:00,1.17764,1.17778,1.17744,1.17774,549,1,0
2026-05-11 23:00:00,1.17773,1.17791,1.17738,1.17782,444,1,0
2026-05-11 23:15:00,1.17783,1.17809,1.17771,1.17803,442,2,0
2026-05-11 23:30:00,1.17804,1.17829,1.17804,1.17812,284,3,0
2026-05-11 23:45:00,1.17812,1.17823,1.178,1.17816,269,3,0
2026-05-12 00:00:00,1.1778,1.17838,1.1771,1.17829,128,3,0
2026-05-12 00:15:00,1.17829,1.1784,1.1779,1.17824,197,3,0
2026-05-12 00:30:00,1.17828,1.17828,1.17812,1.17818,123,6,0
2026-05-12 00:45:00,1.17819,1.17845,1.17808,1.17845,241,3,0
2026-05-12 01:00:00,1.17845,1.17874,1.17842,1.17868,235,0,0
2026-05-12 01:15:00,1.17868,1.17875,1.1785700000000001,1.17868,207,3,0
2026-05-12 01:30:00,1.17868,1.17872,1.17851,1.17864,167,3,0
2026-05-12 01:45:00,1.17864,1.17865,1.17842,1.17851,216,3,0
2026-05-12 02:00:00,1.17851,1.17852,1.17831,1.17841,179,2,0
2026-05-12 02:15:00,1.17841,1.17842,1.17805,1.1780599999999999,178,2,0
2026-05-12 02:30:00,1.1780599999999999,1.17812,1.1777199999999999,1.17787,217,0,0
2026-05-12 02:45:00,1.17787,1.17803,1.17763,1.17783,268,1,0
2026-05-12 03:00:00,1.17784,1.17784,1.17736,1.17759,500,0,0
2026-05-12 03:15:00,1.17759,1.17771,1.17727,1.17748,468,1,0
2026-05-12 03:30:00,1.17748,1.1775,1.17714,1.17718,419,1,0
2026-05-12 03:45:00,1.1772,1.17734,1.17652,1.17669,680,0,0
2026-05-12 04:00:00,1.1767,1.17689,1.17631,1.17648,723,0,0
2026-05-12 04:15:00,1.17648,1.17657,1.1761300000000001,1.1762,705,0,0
2026-05-12 04:30:00,1.1762,1.17663,1.17572,1.1761,1226,0,0
2026-05-12 04:45:00,1.17609,1.17636,1.17593,1.17614,855,1,0
2026-05-12 05:00:00,1.17614,1.17633,1.17605,1.17614,515,1,0
2026-05-12 05:15:00,1.17614,1.17621,1.1758899999999999,1.1761,532,1,0
2026-05-12 05:30:00,1.17609,1.17614,1.17591,1.17604,265,1,0
2026-05-12 05:45:00,1.17603,1.17645,1.17601,1.17624,510,2,0
2026-05-12 06:00:00,1.17624,1.1763,1.17575,1.1758899999999999,447,2,0
2026-05-12 06:15:00,1.1758899999999999,1.17592,1.1756,1.17568,344,2,0
2026-05-12 06:30:00,1.17568,1.17581,1.17555,1.1757900000000001,338,1,0
2026-05-12 06:45:00,1.1757900000000001,1.17582,1.17537,1.17555,399,0,0
2026-05-12 07:00:00,1.17555,1.17578,1.1755200000000001,1.17555,414,0,0
2026-05-12 07:15:00,1.17555,1.17575,1.1755,1.17558,234,0,0
2026-05-12 07:30:00,1.17558,1.17595,1.17548,1.17594,465,1,0
2026-05-12 07:45:00,1.17595,1.17597,1.17563,1.1757,450,0,0
2026-05-12 08:00:00,1.17571,1.17584,1.1751800000000001,1.17536,658,0,0
2026-05-12 08:15:00,1.17536,1.1756,1.17516,1.17548,603,1,0
2026-05-12 08:30:00,1.17549,1.1756,1.1752799999999999,1.17556,550,0,0
2026-05-12 08:45:00,1.17555,1.1768,1.17555,1.1762299999999999,915,0,0
2026-05-12 09:00:00,1.17624,1.17658,1.17563,1.17574,1158,0,0
2026-05-12 09:15:00,1.17574,1.17584,1.17514,1.17549,935,0,0
2026-05-12 09:30:00,1.17549,1.17588,1.17533,1.17545,1104,0,0
2026-05-12 09:45:00,1.17546,1.1755200000000001,1.17488,1.17503,904,0,0
2026-05-12 10:00:00,1.17502,1.17505,1.17441,1.1747,1309,0,0
2026-05-12 10:15:00,1.1747,1.17533,1.17463,1.17496,1361,0,0
2026-05-12 10:30:00,1.17496,1.17504,1.17463,1.17464,1033,0,0
2026-05-12 10:45:00,1.17464,1.17478,1.17429,1.17478,1151,0,0
2026-05-12 11:00:00,1.17478,1.17485,1.17411,1.17438,914,0,0
2026-05-12 11:15:00,1.17438,1.17504,1.17427,1.17469,937,0,0
2026-05-12 11:30:00,1.17471,1.17476,1.17386,1.1742,1097,0,0
2026-05-12 11:45:00,1.1742,1.17481,1.17419,1.17446,1388,0,0
2026-05-12 12:00:00,1.17445,1.17479,1.17433,1.17461,824,0,0
2026-05-12 12:15:00,1.17461,1.17474,1.17429,1.17458,697,0,0
2026-05-12 12:30:00,1.17458,1.17516,1.17442,1.17449,1356,0,0
2026-05-12 12:45:00,1.17449,1.17494,1.17432,1.17475,938,0,0
2026-05-12 13:00:00,1.17474,1.17489,1.17444,1.17485,829,0,0
2026-05-12 13:15:00,1.17485,1.17485,1.17444,1.17481,699,0,0
2026-05-12 13:30:00,1.17481,1.1749,1.17442,1.17458,673,0,0
2026-05-12 13:45:00,1.17458,1.17463,1.17401,1.1740599999999999,754,0,0
2026-05-12 14:00:00,1.1740599999999999,1.17446,1.17342,1.17413,1399,0,0
2026-05-12 14:15:00,1.17414,1.1743999999999999,1.17394,1.17415,939,0,0
2026-05-12 14:30:00,1.17415,1.17475,1.17407,1.17463,896,2,0
2026-05-12 14:45:00,1.17463,1.17482,1.17416,1.17437,1053,0,0
2026-05-12 15:00:00,1.17437,1.17444,1.1737,1.17418,1327,0,0
2026-05-12 15:15:00,1.17418,1.1743999999999999,1.17382,1.17411,1164,0,0
2026-05-12 15:30:00,1.17409,1.17475,1.17358,1.17472,2145,0,0
2026-05-12 15:45:00,1.17472,1.17498,1.1743000000000001,1.17477,1481,0,0
2026-05-12 16:00:00,1.17477,1.17499,1.17402,1.17405,1481,0,0
2026-05-12 16:15:00,1.17405,1.17408,1.17328,1.1739600000000001,1534,0,0
2026-05-12 16:30:00,1.1739600000000001,1.17425,1.17355,1.17364,1873,0,0
2026-05-12 16:45:00,1.17364,1.1739,1.17261,1.17299,1510,0,0
2026-05-12 17:00:00,1.17303,1.17354,1.17269,1.17351,1700,0,0
2026-05-12 17:15:00,1.17351,1.17358,1.173,1.17332,1313,0,0
2026-05-12 17:30:00,1.17332,1.17351,1.17285,1.17328,1553,0,0
2026-05-12 17:45:00,1.17327,1.17361,1.1727,1.17359,1955,0,0
2026-05-12 18:00:00,1.17359,1.17365,1.1727400000000001,1.17278,1726,0,0
2026-05-12 18:15:00,1.17278,1.1729,1.1721,1.1724,1479,0,0
2026-05-12 18:30:00,1.17244,1.17322,1.17232,1.17313,1335,0,0
2026-05-12 18:45:00,1.17314,1.17336,1.17283,1.17325,1067,0,0
2026-05-12 19:00:00,1.17325,1.17373,1.1730800000000001,1.1737,1198,0,0
2026-05-12 19:15:00,1.1737,1.17386,1.17342,1.17359,897,1,0
2026-05-12 19:30:00,1.17359,1.17359,1.17309,1.17318,1119,0,0
2026-05-12 19:45:00,1.17318,1.17319,1.17264,1.17283,845,0,0
2026-05-12 20:00:00,1.17283,1.17328,1.17262,1.17307,1073,0,0
2026-05-12 20:15:00,1.17307,1.17331,1.17293,1.17305,663,0,0
2026-05-12 20:30:00,1.17303,1.17325,1.17298,1.17318,602,1,0
2026-05-12 20:45:00,1.17318,1.17336,1.17296,1.17332,656,0,0
2026-05-12 21:00:00,1.17332,1.17349,1.1728399999999999,1.1732,765,0,0
2026-05-12 21:15:00,1.1732,1.17371,1.1730800000000001,1.17358,676,0,0
2026-05-12 21:30:00,1.17359,1.17389,1.17354,1.17386,699,0,0
2026-05-12 21:45:00,1.17386,1.1741,1.1736,1.17404,536,1,0
2026-05-12 22:00:00,1.17404,1.17446,1.17395,1.17434,558,0,0
2026-05-12 22:15:00,1.17436,1.17443,1.17405,1.17423,597,1,0
2026-05-12 22:30:00,1.17423,1.17468,1.17419,1.17429,691,1,0
2026-05-12 22:45:00,1.17429,1.17435,1.17393,1.17401,685,0,0
2026-05-12 23:00:00,1.174,1.17407,1.17376,1.17389,357,3,0
2026-05-12 23:15:00,1.17389,1.17397,1.17377,1.17386,215,3,0
2026-05-12 23:30:00,1.17387,1.17389,1.17373,1.1738,220,3,0
2026-05-12 23:45:00,1.1738,1.17407,1.17376,1.17397,289,3,0
2026-05-13 00:00:00,1.17366,1.17368,1.1733,1.17355,107,11,0
2026-05-13 00:15:00,1.17355,1.17401,1.17348,1.1736,116,4,0
2026-05-13 00:30:00,1.1736,1.17374,1.17355,1.17374,163,3,0
2026-05-13 00:45:00,1.17374,1.17402,1.17365,1.17366,378,3,0
2026-05-13 01:00:00,1.17366,1.17399,1.17364,1.1737,217,3,0
2026-05-13 01:15:00,1.1737,1.17392,1.1737,1.17388,177,3,0
2026-05-13 01:30:00,1.17388,1.17394,1.17379,1.17387,109,3,0
2026-05-13 01:45:00,1.17387,1.17399,1.17383,1.1739,123,3,0
2026-05-13 02:00:00,1.1739,1.17411,1.17383,1.17386,172,3,0
2026-05-13 02:15:00,1.17386,1.17389,1.17371,1.17384,108,0,0
2026-05-13 02:30:00,1.17384,1.17389,1.17362,1.17367,164,3,0
2026-05-13 02:45:00,1.17367,1.17379,1.17338,1.17349,305,3,0
2026-05-13 03:00:00,1.1735,1.1738,1.17318,1.17333,679,1,0
2026-05-13 03:15:00,1.17334,1.17373,1.1733,1.17353,643,1,0
2026-05-13 03:30:00,1.17353,1.17366,1.17329,1.17358,448,0,0
2026-05-13 03:45:00,1.17358,1.17385,1.17329,1.1738,559,0,0
2026-05-13 04:00:00,1.1738,1.17388,1.17337,1.17339,616,0,0
2026-05-13 04:15:00,1.17339,1.17384,1.17306,1.17372,625,0,0
2026-05-13 04:30:00,1.17372,1.17392,1.17359,1.17378,553,0,0
2026-05-13 04:45:00,1.17378,1.17417,1.17367,1.17387,507,1,0
2026-05-13 05:00:00,1.17387,1.17417,1.17368,1.17377,388,1,0
2026-05-13 05:15:00,1.17376,1.17382,1.17359,1.17379,297,2,0
2026-05-13 05:30:00,1.17379,1.17382,1.17362,1.17367,260,1,0
2026-05-13 05:45:00,1.17367,1.17388,1.17358,1.1737,397,2,0
2026-05-13 06:00:00,1.1737,1.17376,1.17316,1.1733500000000001,491,1,0
2026-05-13 06:15:00,1.1733500000000001,1.17358,1.1733500000000001,1.17351,467,1,0
2026-05-13 06:30:00,1.17351,1.17378,1.17342,1.1736,364,1,0
2026-05-13 06:45:00,1.1736,1.17366,1.17332,1.17344,368,2,0
2026-05-13 07:00:00,1.17344,1.17351,1.17331,1.1733500000000001,342,2,0
2026-05-13 07:15:00,1.17339,1.17351,1.17325,1.17337,236,2,0
2026-05-13 07:30:00,1.17337,1.17342,1.17313,1.17334,368,2,0
2026-05-13 07:45:00,1.17334,1.17346,1.17323,1.17344,354,1,0
2026-05-13 08:00:00,1.17344,1.17364,1.17333,1.1735,400,1,0
2026-05-13 08:15:00,1.1735,1.1736900000000001,1.17334,1.17363,422,2,0
2026-05-13 08:30:00,1.17364,1.17368,1.17327,1.17333,315,0,0
2026-05-13 08:45:00,1.17333,1.17352,1.17319,1.1734,384,0,0
2026-05-13 09:00:00,1.17339,1.17342,1.17261,1.1727,728,0,0
2026-05-13 09:15:00,1.1727,1.17289,1.17243,1.17265,604,0,0
2026-05-13 09:30:00,1.17265,1.17265,1.17217,1.17248,758,0,0
2026-05-13 09:45:00,1.17248,1.1724999999999999,1.17174,1.17198,844,1,0
2026-05-13 10:00:00,1.17198,1.17232,1.17165,1.17181,1098,0,0
2026-05-13 10:15:00,1.17181,1.17196,1.17167,1.17171,765,0,0
2026-05-13 10:30:00,1.17171,1.17175,1.171,1.17121,761,0,0
2026-05-13 10:45:00,1.1712500000000001,1.17147,1.17063,1.1707,861,0,0
2026-05-13 11:00:00,1.1707,1.17096,1.17043,1.17082,913,0,0
2026-05-13 11:15:00,1.17082,1.17116,1.17072,1.17106,881,0,0
2026-05-13 11:30:00,1.17106,1.17114,1.1705,1.17058,769,0,0
2026-05-13 11:45:00,1.17058,1.17065,1.17001,1.1703000000000001,1030,0,0
2026-05-13 12:00:00,1.1703000000000001,1.17043,1.16988,1.17,1149,0,0
2026-05-13 12:15:00,1.17,1.17012,1.16948,1.16957,1109,0,0
2026-05-13 12:30:00,1.16957,1.17013,1.16951,1.16996,805,0,0
2026-05-13 12:45:00,1.16996,1.1706699999999999,1.16986,1.1706,825,0,0
2026-05-13 13:00:00,1.17061,1.17066,1.17018,1.17049,1244,0,0
2026-05-13 13:15:00,1.17049,1.1707,1.1702,1.17051,1118,1,0
2026-05-13 13:30:00,1.17051,1.17098,1.17042,1.17087,707,1,0
2026-05-13 13:45:00,1.17087,1.17144,1.17078,1.17126,917,2,0
2026-05-13 14:00:00,1.17126,1.1715200000000001,1.17106,1.17141,828,2,0
2026-05-13 14:15:00,1.17141,1.1715,1.17116,1.17134,750,1,0
2026-05-13 14:30:00,1.17134,1.17172,1.1713,1.17168,650,0,0
2026-05-13 14:45:00,1.17168,1.17171,1.17112,1.17121,773,1,0
2026-05-13 15:00:00,1.17121,1.17161,1.17116,1.17123,769,0,0
2026-05-13 15:15:00,1.17124,1.17124,1.17031,1.17036,1181,0,0
2026-05-13 15:30:00,1.17035,1.17106,1.16971,1.17051,1918,0,0
2026-05-13 15:45:00,1.17052,1.17055,1.16972,1.17017,1223,1,0
2026-05-13 16:00:00,1.17017,1.17055,1.17014,1.17037,1031,1,0
2026-05-13 16:15:00,1.17037,1.17045,1.17,1.17034,904,0,0
2026-05-13 16:30:00,1.17034,1.1709100000000001,1.17027,1.1709,1609,0,0
2026-05-13 16:45:00,1.1709,1.17122,1.17058,1.1710099999999999,1781,0,0
2026-05-13 17:00:00,1.1710099999999999,1.1712500000000001,1.17063,1.17104,1548,0,0
2026-05-13 17:15:00,1.17105,1.17112,1.17046,1.17102,995,1,0
2026-05-13 17:30:00,1.17102,1.17116,1.17053,1.17057,941,1,0
2026-05-13 17:45:00,1.17059,1.17102,1.17021,1.17076,1262,1,0
2026-05-13 18:00:00,1.17076,1.17116,1.17074,1.17086,1282,1,0
2026-05-13 18:15:00,1.17086,1.17133,1.1707,1.17109,856,2,0
2026-05-13 18:30:00,1.17109,1.1716199999999999,1.17084,1.17146,1240,1,0
2026-05-13 18:45:00,1.17146,1.17149,1.17098,1.17109,944,2,0
2026-05-13 19:00:00,1.17109,1.17131,1.17094,1.1712,694,2,0
2026-05-13 19:15:00,1.1712,1.17175,1.1709100000000001,1.17166,1116,0,0
2026-05-13 19:30:00,1.17166,1.17179,1.171,1.1711,993,0,0
2026-05-13 19:45:00,1.17111,1.17129,1.1707,1.17085,603,1,0
2026-05-13 20:00:00,1.17085,1.17106,1.17072,1.17096,554,2,0
2026-05-13 20:15:00,1.17096,1.17107,1.17085,1.17094,304,1,0
2026-05-13 20:30:00,1.17095,1.17098,1.17061,1.17071,642,2,0
2026-05-13 20:45:00,1.17071,1.17081,1.17035,1.17042,553,1,0
2026-05-13 21:00:00,1.17042,1.17076,1.17028,1.17059,525,2,0
2026-05-13 21:15:00,1.17059,1.17077,1.1705,1.17066,611,1,0
2026-05-13 21:30:00,1.17066,1.17092,1.17053,1.17086,657,2,0
2026-05-13 21:45:00,1.17086,1.17105,1.17035,1.17073,820,0,0
2026-05-13 22:00:00,1.17077,1.17103,1.1706699999999999,1.17095,525,2,0
2026-05-13 22:15:00,1.17095,1.17111,1.17081,1.17111,677,1,0
2026-05-13 22:30:00,1.1711,1.1713,1.17095,1.17102,422,2,0
2026-05-13 22:45:00,1.17102,1.17115,1.17083,1.17096,589,2,0
2026-05-13 23:00:00,1.17095,1.17121,1.1708,1.17117,531,0,0
2026-05-13 23:15:00,1.17117,1.17132,1.17108,1.17121,334,3,0
2026-05-13 23:30:00,1.17121,1.17133,1.17108,1.1713,198,3,0
2026-05-13 23:45:00,1.1713,1.1714,1.1712799999999999,1.17139,227,3,0
2026-05-14 00:00:00,1.1709,1.17156,1.17032,1.17156,261,13,0
2026-05-14 00:15:00,1.17156,1.17156,1.1712799999999999,1.17138,91,7,0
2026-05-14 00:30:00,1.17138,1.17167,1.17137,1.17155,152,3,0
2026-05-14 00:45:00,1.17155,1.17157,1.17135,1.17146,163,4,0
2026-05-14 01:00:00,1.17146,1.17175,1.17141,1.17163,257,0,0
2026-05-14 01:15:00,1.17167,1.17181,1.17163,1.17175,231,3,0
2026-05-14 01:30:00,1.17175,1.17185,1.17164,1.17181,172,3,0
2026-05-14 01:45:00,1.1718,1.17181,1.1716,1.17172,284,3,0
2026-05-14 02:00:00,1.17172,1.17181,1.17155,1.17167,154,3,0
2026-05-14 02:15:00,1.17167,1.17177,1.17157,1.17166,189,3,0
2026-05-14 02:30:00,1.17166,1.17166,1.17146,1.17157,123,3,0
2026-05-14 02:45:00,1.17157,1.1716199999999999,1.17144,1.17157,210,3,0
2026-05-14 03:00:00,1.17158,1.17178,1.17136,1.17177,800,1,0
2026-05-14 03:15:00,1.17177,1.17184,1.17143,1.17164,485,2,0
2026-05-14 03:30:00,1.17164,1.17177,1.17144,1.17157,352,2,0
2026-05-14 03:45:00,1.17157,1.17174,1.1715200000000001,1.1717,436,2,0
2026-05-14 04:00:00,1.1717,1.17173,1.17139,1.17154,653,2,0
2026-05-14 04:15:00,1.17154,1.17165,1.17147,1.1716,385,2,0
2026-05-14 04:30:00,1.1716,1.17176,1.1715,1.17169,468,2,0
2026-05-14 04:45:00,1.17168,1.17173,1.17119,1.17137,398,2,0
2026-05-14 05:00:00,1.17137,1.17153,1.17121,1.17132,455,2,0
2026-05-14 05:15:00,1.17132,1.17141,1.17113,1.17139,327,2,0
